x,y,z,Fz
94,88,89,nan
94,88,90,5.92409317e+01
94,88,91,5.69674131e+01
94,88,92,5.96520266e+01
94,88,93,6.20900850e+01
94,88,94,nan
94,88,95,nan
94,88,96,5.87151217e+01
94,88,97,5.87920541e+01
94,88,98,6.01493567e+01
94,88,99,5.56701261e+01
94,89,0,6.11059521e+01
94,89,1,5.93198050e+01
94,89,2,6.44927120e+01
94,89,3,5.66291674e+01
94,89,4,nan
94,89,5,nan
94,89,6,nan
94,89,7,nan
94,89,8,5.78358070e+01
94,89,9,6.00760582e+01
94,89,10,6.11345750e+01
94,89,11,6.06586278e+01
94,89,12,nan
94,89,13,5.63336203e+01
94,89,14,nan
94,89,15,nan
94,89,16,5.76645413e+01
94,89,17,5.76714432e+01
94,89,18,6.11644661e+01
94,89,19,5.62417652e+01
94,89,20,6.42609034e+01
94,89,21,5.95547300e+01
94,89,22,nan
94,89,23,6.04849146e+01
94,89,24,5.75767717e+01
94,89,25,nan
94,89,26,nan
94,89,27,5.82494129e+01
94,89,28,5.95614709e+01
94,89,29,nan
94,89,30,6.43072261e+01
94,89,31,6.27880269e+01
94,89,32,6.07386650e+01
94,89,33,nan
94,89,34,nan
94,89,35,nan
94,89,36,6.45258620e+01
94,89,37,6.18335371e+01
94,89,38,nan
94,89,39,5.55389392e+01
94,89,40,6.13751249e+01
94,89,41,nan
94,89,42,5.89089407e+01
94,89,43,nan
94,89,44,nan
94,89,45,5.97039194e+01
94,89,46,5.92516374e+01
94,89,47,nan
94,89,48,nan
94,89,49,6.20868208e+01
94,89,50,6.21774850e+01
94,89,51,nan
94,89,52,nan
94,89,53,nan
94,89,54,nan
94,89,55,nan
94,89,56,6.15494268e+01
94,89,57,6.45313387e+01
94,89,58,nan
94,89,59,nan
94,89,60,6.02268174e+01
94,89,61,5.94832002e+01
94,89,62,5.65716226e+01
94,89,63,5.96785790e+01
94,89,64,nan
94,89,65,nan
94,89,66,nan
94,89,67,nan
94,89,68,nan
94,89,69,6.33716821e+01
94,89,70,5.93188756e+01
94,89,71,nan
94,89,72,nan
94,89,73,nan
94,89,74,nan
94,89,75,nan
94,89,76,5.92586861e+01
94,89,77,5.93813908e+01
94,89,78,5.77928896e+01
94,89,79,5.94211738e+01
94,89,80,nan
94,89,81,5.99133207e+01
94,89,82,6.24316237e+01
94,89,83,nan
94,89,84,nan
94,89,85,5.69215530e+01
94,89,86,6.07842546e+01
94,89,87,5.89218027e+01
94,89,88,5.89201581e+01
94,89,89,nan
94,89,90,nan
94,89,91,6.07220160e+01
94,89,92,6.52767671e+01
94,89,93,6.01172660e+01
94,89,94,nan
94,89,95,nan
94,89,96,6.38010438e+01
94,89,97,nan
94,89,98,nan
94,89,99,5.77377011e+01
94,90,0,nan
94,90,1,5.89125416e+01
94,90,2,5.92469335e+01
94,90,3,nan
94,90,4,nan
94,90,5,5.89125568e+01
94,90,6,nan
94,90,7,nan
94,90,8,5.97126089e+01
94,90,9,nan
94,90,10,nan
94,90,11,5.95066286e+01
94,90,12,6.02193429e+01
94,90,13,nan
94,90,14,nan
94,90,15,nan
94,90,16,5.69937616e+01
94,90,17,5.91792144e+01
94,90,18,5.85928325e+01
94,90,19,nan
94,90,20,nan
94,90,21,5.89510921e+01
94,90,22,5.78381831e+01
94,90,23,nan
94,90,24,nan
94,90,25,nan
94,90,26,5.97852768e+01
94,90,27,6.02468839e+01
94,90,28,nan
94,90,29,nan
94,90,30,6.14172836e+01
94,90,31,6.13929292e+01
94,90,32,6.43771371e+01
94,90,33,6.16109343e+01
94,90,34,nan
94,90,35,nan
94,90,36,nan
94,90,37,5.81615779e+01
94,90,38,5.70068994e+01
94,90,39,nan
94,90,40,nan
94,90,41,nan
94,90,42,nan
94,90,43,nan
94,90,44,6.01835975e+01
94,90,45,6.17238301e+01
94,90,46,6.03730151e+01
94,90,47,nan
94,90,48,6.06936581e+01
94,90,49,6.31624742e+01
94,90,50,5.99764201e+01
94,90,51,nan
94,90,52,nan
94,90,53,5.79558824e+01
94,90,54,nan
94,90,55,5.76851667e+01
94,90,56,6.48473553e+01
94,90,57,6.06675082e+01
94,90,58,nan
94,90,59,nan
94,90,60,nan
94,90,61,5.82778558e+01
94,90,62,nan
94,90,63,nan
94,90,64,nan
94,90,65,6.11560083e+01
94,90,66,5.90165313e+01
94,90,67,nan
94,90,68,6.33429746e+01
94,90,69,6.47398654e+01
94,90,70,nan
94,90,71,nan
94,90,72,nan
94,90,73,nan
94,90,74,5.78858327e+01
94,90,75,nan
94,90,76,nan
94,90,77,nan
94,90,78,nan
94,90,79,5.66880470e+01
94,90,80,5.91833855e+01
94,90,81,5.96368397e+01
94,90,82,5.43695688e+01
94,90,83,nan
94,90,84,nan
94,90,85,5.98283452e+01
94,90,86,5.72677119e+01
94,90,87,6.07374891e+01
94,90,88,5.96876529e+01
94,90,89,nan
94,90,90,nan
94,90,91,5.91226531e+01
94,90,92,6.22611953e+01
94,90,93,nan
94,90,94,nan
94,90,95,5.81527148e+01
94,90,96,nan
94,90,97,nan
94,90,98,6.16383050e+01
94,90,99,5.95188811e+01
94,91,0,5.77359866e+01
94,91,1,6.06458060e+01
94,91,2,nan
94,91,3,nan
94,91,4,nan
94,91,5,5.93831923e+01
94,91,6,nan
94,91,7,nan
94,91,8,nan
94,91,9,nan
94,91,10,nan
94,91,11,6.12292309e+01
94,91,12,5.50838873e+01
94,91,13,nan
94,91,14,nan
94,91,15,6.41682365e+01
94,91,16,6.04035002e+01
94,91,17,nan
94,91,18,6.01997934e+01
94,91,19,nan
94,91,20,nan
94,91,21,nan
94,91,22,nan
94,91,23,nan
94,91,24,6.00319835e+01
94,91,25,nan
94,91,26,6.06383007e+01
94,91,27,6.03319380e+01
94,91,28,nan
94,91,29,6.41774768e+01
94,91,30,6.45965441e+01
94,91,31,5.64191620e+01
94,91,32,nan
94,91,33,6.22660570e+01
94,91,34,nan
94,91,35,nan
94,91,36,6.02141580e+01
94,91,37,5.92861354e+01
94,91,38,5.78683630e+01
94,91,39,nan
94,91,40,nan
94,91,41,nan
94,91,42,nan
94,91,43,nan
94,91,44,nan
94,91,45,6.04885719e+01
94,91,46,5.54222014e+01
94,91,47,nan
94,91,48,nan
94,91,49,6.30778056e+01
94,91,50,5.96332354e+01
94,91,51,6.13772303e+01
94,91,52,6.03488302e+01
94,91,53,nan
94,91,54,6.11672813e+01
94,91,55,nan
94,91,56,5.90461833e+01
94,91,57,6.08916622e+01
94,91,58,6.55939329e+01
94,91,59,nan
94,91,60,nan
94,91,61,nan
94,91,62,5.85152011e+01
94,91,63,nan
94,91,64,nan
94,91,65,6.28208709e+01
94,91,66,6.23456591e+01
94,91,67,nan
94,91,68,nan
94,91,69,6.50215884e+01
94,91,70,5.70436636e+01
94,91,71,nan
94,91,72,nan
94,91,73,nan
94,91,74,nan
94,91,75,nan
94,91,76,nan
94,91,77,nan
94,91,78,nan
94,91,79,5.85339849e+01
94,91,80,5.88490309e+01
94,91,81,5.85111938e+01
94,91,82,nan
94,91,83,nan
94,91,84,nan
94,91,85,nan
94,91,86,5.90565500e+01
94,91,87,5.70282430e+01
94,91,88,5.76775594e+01
94,91,89,nan
94,91,90,5.90533706e+01
94,91,91,6.21275724e+01
94,91,92,nan
94,91,93,6.18785846e+01
94,91,94,6.47716906e+01
94,91,95,5.75794674e+01
94,91,96,nan
94,91,97,nan
94,91,98,nan
94,91,99,5.79031653e+01
94,92,0,6.07380598e+01
94,92,1,5.83204045e+01
94,92,2,nan
94,92,3,nan
94,92,4,6.16156811e+01
94,92,5,6.02721009e+01
94,92,6,5.42830756e+01
94,92,7,nan
94,92,8,nan
94,92,9,nan
94,92,10,nan
94,92,11,5.82907699e+01
94,92,12,5.72681481e+01
94,92,13,nan
94,92,14,nan
94,92,15,nan
94,92,16,5.76188444e+01
94,92,17,6.10806175e+01
94,92,18,6.05627063e+01
94,92,19,nan
94,92,20,nan
94,92,21,nan
94,92,22,nan
94,92,23,nan
94,92,24,5.94427975e+01
94,92,25,nan
94,92,26,6.11471087e+01
94,92,27,6.12361621e+01
94,92,28,nan
94,92,29,nan
94,92,30,6.44124384e+01
94,92,31,6.03641779e+01
94,92,32,nan
94,92,33,5.90943324e+01
94,92,34,nan
94,92,35,nan
94,92,36,5.93737798e+01
94,92,37,5.93557204e+01
94,92,38,6.42343917e+01
94,92,39,nan
94,92,40,nan
94,92,41,5.98527637e+01
94,92,42,5.86512528e+01
94,92,43,nan
94,92,44,5.96454094e+01
94,92,45,5.98463969e+01
94,92,46,nan
94,92,47,nan
94,92,48,5.96645519e+01
94,92,49,5.53887884e+01
94,92,50,nan
94,92,51,6.11848643e+01
94,92,52,5.60809138e+01
94,92,53,nan
94,92,54,6.04584212e+01
94,92,55,6.00240145e+01
94,92,56,nan
94,92,57,nan
94,92,58,6.07378114e+01
94,92,59,nan
94,92,60,nan
94,92,61,5.92986325e+01
94,92,62,nan
94,92,63,nan
94,92,64,6.19008295e+01
94,92,65,6.15342562e+01
94,92,66,5.92282648e+01
94,92,67,nan
94,92,68,nan
94,92,69,6.29299109e+01
94,92,70,6.07071296e+01
94,92,71,nan
94,92,72,nan
94,92,73,nan
94,92,74,nan
94,92,75,5.95934972e+01
94,92,76,5.77548870e+01
94,92,77,nan
94,92,78,nan
94,92,79,6.18644482e+01
94,92,80,5.80794479e+01
94,92,81,6.01184292e+01
94,92,82,nan
94,92,83,nan
94,92,84,nan
94,92,85,nan
94,92,86,6.22011889e+01
94,92,87,nan
94,92,88,nan
94,92,89,6.18059931e+01
94,92,90,5.89441760e+01
94,92,91,nan
94,92,92,5.60381444e+01
94,92,93,nan
94,92,94,6.39398380e+01
94,92,95,6.00307861e+01
94,92,96,nan
94,92,97,nan
94,92,98,nan
94,92,99,5.64005093e+01
94,93,0,5.94305419e+01
94,93,1,6.04370783e+01
94,93,2,nan
94,93,3,nan
94,93,4,nan
94,93,5,5.96954780e+01
94,93,6,5.87261069e+01
94,93,7,nan
94,93,8,nan
94,93,9,6.39857201e+01
94,93,10,5.68639290e+01
94,93,11,nan
94,93,12,6.18793905e+01
94,93,13,nan
94,93,14,nan
94,93,15,nan
94,93,16,6.43715720e+01
94,93,17,5.91823664e+01
94,93,18,nan
94,93,19,6.04137665e+01
94,93,20,6.11774618e+01
94,93,21,nan
94,93,22,nan
94,93,23,nan
94,93,24,5.65202357e+01
94,93,25,5.99200801e+01
94,93,26,6.30937438e+01
94,93,27,5.54835549e+01
94,93,28,nan
94,93,29,nan
94,93,30,5.64881359e+01
94,93,31,6.36939170e+01
94,93,32,6.05606629e+01
94,93,33,nan
94,93,34,5.70933819e+01
94,93,35,nan
94,93,36,5.73357401e+01
94,93,37,6.44949078e+01
94,93,38,nan
94,93,39,nan
94,93,40,5.87200671e+01
94,93,41,nan
94,93,42,nan
94,93,43,6.20868272e+01
94,93,44,6.53447796e+01
94,93,45,nan
94,93,46,nan
94,93,47,nan
94,93,48,nan
94,93,49,5.86411348e+01
94,93,50,nan
94,93,51,5.82589858e+01
94,93,52,5.73585684e+01
94,93,53,nan
94,93,54,6.26532015e+01
94,93,55,5.96540041e+01
94,93,56,nan
94,93,57,6.00988479e+01
94,93,58,nan
94,93,59,nan
94,93,60,nan
94,93,61,nan
94,93,62,nan
94,93,63,nan
94,93,64,5.73327760e+01
94,93,65,6.44414521e+01
94,93,66,6.13365170e+01
94,93,67,nan
94,93,68,nan
94,93,69,6.09829733e+01
94,93,70,5.94267656e+01
94,93,71,nan
94,93,72,nan
94,93,73,nan
94,93,74,nan
94,93,75,5.67824567e+01
94,93,76,5.94317623e+01
94,93,77,6.44236183e+01
94,93,78,5.91785297e+01
94,93,79,nan
94,93,80,6.15494018e+01
94,93,81,6.14315652e+01
94,93,82,6.01111619e+01
94,93,83,nan
94,93,84,nan
94,93,85,nan
94,93,86,nan
94,93,87,nan
94,93,88,6.34636964e+01
94,93,89,6.28508946e+01
94,93,90,nan
94,93,91,nan
94,93,92,nan
94,93,93,nan
94,93,94,5.82630808e+01
94,93,95,5.89625372e+01
94,93,96,nan
94,93,97,nan
94,93,98,5.87731956e+01
94,93,99,5.76582571e+01
94,94,0,5.97327886e+01
94,94,1,5.79433604e+01
94,94,2,nan
94,94,3,nan
94,94,4,nan
94,94,5,5.85462725e+01
94,94,6,5.89675386e+01
94,94,7,nan
94,94,8,nan
94,94,9,nan
94,94,10,6.40090730e+01
94,94,11,6.39079837e+01
94,94,12,nan
94,94,13,nan
94,94,14,nan
94,94,15,nan
94,94,16,6.19309631e+01
94,94,17,5.85553404e+01
94,94,18,nan
94,94,19,6.39106783e+01
94,94,20,5.84023946e+01
94,94,21,nan
94,94,22,nan
94,94,23,nan
94,94,24,6.21493077e+01
94,94,25,5.79850464e+01
94,94,26,nan
94,94,27,nan
94,94,28,nan
94,94,29,nan
94,94,30,5.97721677e+01
94,94,31,5.86291078e+01
94,94,32,nan
94,94,33,nan
94,94,34,nan
94,94,35,nan
94,94,36,5.88426560e+01
94,94,37,6.27564411e+01
94,94,38,nan
94,94,39,nan
94,94,40,6.01952693e+01
94,94,41,nan
94,94,42,nan
94,94,43,nan
94,94,44,6.31910200e+01
94,94,45,6.26991730e+01
94,94,46,6.53716316e+01
94,94,47,5.99479307e+01
94,94,48,nan
94,94,49,nan
94,94,50,5.91382832e+01
94,94,51,5.84164681e+01
94,94,52,nan
94,94,53,nan
94,94,54,nan
94,94,55,nan
94,94,56,nan
94,94,57,nan
94,94,58,6.00761128e+01
94,94,59,6.07545748e+01
94,94,60,nan
94,94,61,nan
94,94,62,nan
94,94,63,nan
94,94,64,6.45054748e+01
94,94,65,5.86508292e+01
94,94,66,nan
94,94,67,nan
94,94,68,5.88010111e+01
94,94,69,nan
94,94,70,6.15780911e+01
94,94,71,nan
94,94,72,nan
94,94,73,nan
94,94,74,nan
94,94,75,nan
94,94,76,6.41943662e+01
94,94,77,6.44733512e+01
94,94,78,5.22603263e+01
94,94,79,nan
94,94,80,nan
94,94,81,5.78831184e+01
94,94,82,nan
94,94,83,5.75661617e+01
94,94,84,6.03229157e+01
94,94,85,5.59869877e+01
94,94,86,nan
94,94,87,nan
94,94,88,nan
94,94,89,6.38510264e+01
94,94,90,nan
94,94,91,nan
94,94,92,5.88853790e+01
94,94,93,5.98064696e+01
94,94,94,nan
94,94,95,nan
94,94,96,6.07833820e+01
94,94,97,nan
94,94,98,nan
94,94,99,5.73822673e+01
94,95,0,5.92531234e+01
94,95,1,6.02639975e+01
94,95,2,nan
94,95,3,nan
94,95,4,nan
94,95,5,6.07207177e+01
94,95,6,5.81542797e+01
94,95,7,nan
94,95,8,nan
94,95,9,nan
94,95,10,5.77347735e+01
94,95,11,6.36258352e+01
94,95,12,5.72424882e+01
94,95,13,nan
94,95,14,nan
94,95,15,nan
94,95,16,nan
94,95,17,5.72489818e+01
94,95,18,6.36455025e+01
94,95,19,6.50714925e+01
94,95,20,5.50515028e+01
94,95,21,nan
94,95,22,nan
94,95,23,5.76609858e+01
94,95,24,6.00491064e+01
94,95,25,5.96485576e+01
94,95,26,nan
94,95,27,nan
94,95,28,6.05423310e+01
94,95,29,nan
94,95,30,6.06955169e+01
94,95,31,5.55396262e+01
94,95,32,nan
94,95,33,nan
94,95,34,nan
94,95,35,nan
94,95,36,6.41177754e+01
94,95,37,5.88850218e+01
94,95,38,nan
94,95,39,nan
94,95,40,5.85864003e+01
94,95,41,5.81375816e+01
94,95,42,nan
94,95,43,nan
94,95,44,nan
94,95,45,5.88311371e+01
94,95,46,6.42856132e+01
94,95,47,nan
94,95,48,nan
94,95,49,5.87853111e+01
94,95,50,6.07421362e+01
94,95,51,nan
94,95,52,nan
94,95,53,nan
94,95,54,nan
94,95,55,nan
94,95,56,nan
94,95,57,nan
94,95,58,5.72863274e+01
94,95,59,5.80445515e+01
94,95,60,nan
94,95,61,nan
94,95,62,5.95063012e+01
94,95,63,nan
94,95,64,nan
94,95,65,5.91787218e+01
94,95,66,5.83458300e+01
94,95,67,6.06623304e+01
94,95,68,5.74680041e+01
94,95,69,nan
94,95,70,nan
94,95,71,5.95527471e+01
94,95,72,nan
94,95,73,nan
94,95,74,5.89729181e+01
94,95,75,5.84009262e+01
94,95,76,6.18483494e+01
94,95,77,6.30396770e+01
94,95,78,nan
94,95,79,nan
94,95,80,nan
94,95,81,5.60112500e+01
94,95,82,nan
94,95,83,5.94683735e+01
94,95,84,6.40783727e+01
94,95,85,5.90464349e+01
94,95,86,nan
94,95,87,nan
94,95,88,6.07419790e+01
94,95,89,5.70371209e+01
94,95,90,nan
94,95,91,nan
94,95,92,5.99212827e+01
94,95,93,5.77167540e+01
94,95,94,nan
94,95,95,nan
94,95,96,5.76903930e+01
94,95,97,5.81397377e+01
94,95,98,nan
94,95,99,nan
94,96,0,5.67316801e+01
94,96,1,5.84814577e+01
94,96,2,nan
94,96,3,nan
94,96,4,nan
94,96,5,5.83913206e+01
94,96,6,5.81768817e+01
94,96,7,6.07913946e+01
94,96,8,5.68918913e+01
94,96,9,5.96177999e+01
94,96,10,nan
94,96,11,nan
94,96,12,nan
94,96,13,nan
94,96,14,6.11421034e+01
94,96,15,5.67776894e+01
94,96,16,nan
94,96,17,nan
94,96,18,6.38487128e+01
94,96,19,6.40707994e+01
94,96,20,nan
94,96,21,nan
94,96,22,5.84921657e+01
94,96,23,5.65205580e+01
94,96,24,5.89827348e+01
94,96,25,nan
94,96,26,5.69182216e+01
94,96,27,5.81960919e+01
94,96,28,5.93226448e+01
94,96,29,nan
94,96,30,6.04679385e+01
94,96,31,5.67320322e+01
94,96,32,nan
94,96,33,6.31302800e+01
94,96,34,nan
94,96,35,nan
94,96,36,5.82810432e+01
94,96,37,5.70036554e+01
94,96,38,nan
94,96,39,nan
94,96,40,nan
94,96,41,5.79555950e+01
94,96,42,nan
94,96,43,nan
94,96,44,nan
94,96,45,6.36718215e+01
94,96,46,5.68380151e+01
94,96,47,nan
94,96,48,5.73367774e+01
94,96,49,6.05950311e+01
94,96,50,6.18637243e+01
94,96,51,5.73171515e+01
94,96,52,nan
94,96,53,nan
94,96,54,6.06800924e+01
94,96,55,5.86631891e+01
94,96,56,nan
94,96,57,nan
94,96,58,5.94444851e+01
94,96,59,nan
94,96,60,6.35026155e+01
94,96,61,nan
94,96,62,nan
94,96,63,5.69453585e+01
94,96,64,nan
94,96,65,5.91653729e+01
94,96,66,6.24123370e+01
94,96,67,5.84095108e+01
94,96,68,5.43551608e+01
94,96,69,nan
94,96,70,nan
94,96,71,5.79160563e+01
94,96,72,nan
94,96,73,nan
94,96,74,nan
94,96,75,nan
94,96,76,nan
94,96,77,6.38264909e+01
94,96,78,nan
94,96,79,nan
94,96,80,6.04013606e+01
94,96,81,5.54424609e+01
94,96,82,nan
94,96,83,nan
94,96,84,5.84456671e+01
94,96,85,5.53874448e+01
94,96,86,nan
94,96,87,5.83114311e+01
94,96,88,5.95053575e+01
94,96,89,5.69714104e+01
94,96,90,nan
94,96,91,nan
94,96,92,5.55708468e+01
94,96,93,5.96328117e+01
94,96,94,5.77582879e+01
94,96,95,5.87543715e+01
94,96,96,5.55795098e+01
94,96,97,nan
94,96,98,nan
94,96,99,nan
94,97,0,5.66253279e+01
94,97,1,5.68767384e+01
94,97,2,5.90470038e+01
94,97,3,nan
94,97,4,nan
94,97,5,5.87892559e+01
94,97,6,5.68812334e+01
94,97,7,5.88688379e+01
94,97,8,nan
94,97,9,nan
94,97,10,nan
94,97,11,nan
94,97,12,nan
94,97,13,6.02551077e+01
94,97,14,5.89434149e+01
94,97,15,nan
94,97,16,nan
94,97,17,6.36443615e+01
94,97,18,6.49160971e+01
94,97,19,5.51463321e+01
94,97,20,nan
94,97,21,nan
94,97,22,6.03268307e+01
94,97,23,5.71250199e+01
94,97,24,5.95422319e+01
94,97,25,nan
94,97,26,6.17011630e+01
94,97,27,5.90052616e+01
94,97,28,5.51598850e+01
94,97,29,nan
94,97,30,nan
94,97,31,nan
94,97,32,6.12908359e+01
94,97,33,6.51585703e+01
94,97,34,nan
94,97,35,nan
94,97,36,nan
94,97,37,5.86099811e+01
94,97,38,5.89476473e+01
94,97,39,5.86545976e+01
94,97,40,nan
94,97,41,nan
94,97,42,5.85943680e+01
94,97,43,nan
94,97,44,nan
94,97,45,nan
94,97,46,6.05909323e+01
94,97,47,6.16186275e+01
94,97,48,nan
94,97,49,nan
94,97,50,5.71513564e+01
94,97,51,5.96018608e+01
94,97,52,nan
94,97,53,6.16845550e+01
94,97,54,5.96533907e+01
94,97,55,nan
94,97,56,nan
94,97,57,5.87947141e+01
94,97,58,6.22475137e+01
94,97,59,nan
94,97,60,nan
94,97,61,nan
94,97,62,nan
94,97,63,nan
94,97,64,nan
94,97,65,6.09023791e+01
94,97,66,5.74198426e+01
94,97,67,5.96558503e+01
94,97,68,5.74172241e+01
94,97,69,nan
94,97,70,6.01188226e+01
94,97,71,6.02887557e+01
94,97,72,nan
94,97,73,nan
94,97,74,nan
94,97,75,5.58986465e+01
94,97,76,nan
94,97,77,nan
94,97,78,5.73201719e+01
94,97,79,6.00407908e+01
94,97,80,6.10876966e+01
94,97,81,5.33609784e+01
94,97,82,nan
94,97,83,nan
94,97,84,nan
94,97,85,nan
94,97,86,nan
94,97,87,5.95614807e+01
94,97,88,6.10721710e+01
94,97,89,nan
94,97,90,nan
94,97,91,5.86958928e+01
94,97,92,nan
94,97,93,nan
94,97,94,5.97092054e+01
94,97,95,5.95245762e+01
94,97,96,nan
94,97,97,5.99973544e+01
94,97,98,nan
94,97,99,nan
94,98,0,5.83945895e+01
94,98,1,5.99933095e+01
94,98,2,nan
94,98,3,nan
94,98,4,5.78440104e+01
94,98,5,5.94147093e+01
94,98,6,5.88854692e+01
94,98,7,nan
94,98,8,nan
94,98,9,6.12407560e+01
94,98,10,5.99764866e+01
94,98,11,nan
94,98,12,nan
94,98,13,nan
94,98,14,6.10490284e+01
94,98,15,5.71102517e+01
94,98,16,nan
94,98,17,nan
94,98,18,6.15988326e+01
94,98,19,6.04309043e+01
94,98,20,nan
94,98,21,nan
94,98,22,5.71675372e+01
94,98,23,5.63124961e+01
94,98,24,5.72807307e+01
94,98,25,nan
94,98,26,nan
94,98,27,5.90077416e+01
94,98,28,5.90065285e+01
94,98,29,nan
94,98,30,nan
94,98,31,5.89637901e+01
94,98,32,5.84891616e+01
94,98,33,6.24966519e+01
94,98,34,nan
94,98,35,nan
94,98,36,5.93993158e+01
94,98,37,nan
94,98,38,nan
94,98,39,5.98639179e+01
94,98,40,6.05196976e+01
94,98,41,nan
94,98,42,5.83682840e+01
94,98,43,nan
94,98,44,nan
94,98,45,6.01975729e+01
94,98,46,5.77680124e+01
94,98,47,5.92730751e+01
94,98,48,5.61197516e+01
94,98,49,nan
94,98,50,nan
94,98,51,nan
94,98,52,5.84786371e+01
94,98,53,5.78896402e+01
94,98,54,5.77512877e+01
94,98,55,nan
94,98,56,nan
94,98,57,5.85462905e+01
94,98,58,6.02423519e+01
94,98,59,nan
94,98,60,nan
94,98,61,6.18255520e+01
94,98,62,6.14967956e+01
94,98,63,nan
94,98,64,nan
94,98,65,5.96519238e+01
94,98,66,nan
94,98,67,nan
94,98,68,nan
94,98,69,5.77443266e+01
94,98,70,5.92449842e+01
94,98,71,5.92665527e+01
94,98,72,nan
94,98,73,6.31193835e+01
94,98,74,6.38619893e+01
94,98,75,nan
94,98,76,nan
94,98,77,nan
94,98,78,nan
94,98,79,6.00361695e+01
94,98,80,6.03088799e+01
94,98,81,nan
94,98,82,nan
94,98,83,nan
94,98,84,5.97807356e+01
94,98,85,nan
94,98,86,nan
94,98,87,5.90063602e+01
94,98,88,5.59285409e+01
94,98,89,5.74661093e+01
94,98,90,nan
94,98,91,nan
94,98,92,6.08517938e+01
94,98,93,5.59418483e+01
94,98,94,nan
94,98,95,5.98000566e+01
94,98,96,5.74452484e+01
94,98,97,nan
94,98,98,nan
94,98,99,nan
94,99,0,nan
94,99,1,5.87306823e+01
94,99,2,5.82275736e+01
94,99,3,nan
94,99,4,6.13516485e+01
94,99,5,5.84977346e+01
94,99,6,5.50809971e+01
94,99,7,nan
94,99,8,nan
94,99,9,6.16686764e+01
94,99,10,6.07471168e+01
94,99,11,nan
94,99,12,nan
94,99,13,nan
94,99,14,5.83360161e+01
94,99,15,5.73877735e+01
94,99,16,nan
94,99,17,nan
94,99,18,5.87215059e+01
94,99,19,5.65525063e+01
94,99,20,nan
94,99,21,nan
94,99,22,6.41459094e+01
94,99,23,6.04338086e+01
94,99,24,nan
94,99,25,5.81410895e+01
94,99,26,nan
94,99,27,6.24743490e+01
94,99,28,5.73723547e+01
94,99,29,nan
94,99,30,nan
94,99,31,6.01011752e+01
94,99,32,5.80838191e+01
94,99,33,nan
94,99,34,nan
94,99,35,nan
94,99,36,6.22051487e+01
94,99,37,nan
94,99,38,6.05910928e+01
94,99,39,5.79109590e+01
94,99,40,nan
94,99,41,5.60243042e+01
94,99,42,5.71517071e+01
94,99,43,5.58913508e+01
94,99,44,nan
94,99,45,nan
94,99,46,nan
94,99,47,nan
94,99,48,nan
94,99,49,nan
94,99,50,nan
94,99,51,nan
94,99,52,5.96340863e+01
94,99,53,6.15535707e+01
94,99,54,nan
94,99,55,nan
94,99,56,nan
94,99,57,6.37424998e+01
94,99,58,6.03884756e+01
94,99,59,nan
94,99,60,nan
94,99,61,5.97241522e+01
94,99,62,6.21851114e+01
94,99,63,nan
94,99,64,nan
94,99,65,6.04274557e+01
94,99,66,5.75938186e+01
94,99,67,nan
94,99,68,nan
94,99,69,5.97614279e+01
94,99,70,6.05967818e+01
94,99,71,nan
94,99,72,nan
94,99,73,nan
94,99,74,6.42508580e+01
94,99,75,5.89100374e+01
94,99,76,nan
94,99,77,nan
94,99,78,nan
94,99,79,5.80493712e+01
94,99,80,6.33650229e+01
94,99,81,nan
94,99,82,6.38939094e+01
94,99,83,6.18919983e+01
94,99,84,6.41176135e+01
94,99,85,5.76503815e+01
94,99,86,nan
94,99,87,nan
94,99,88,5.39865767e+01
94,99,89,6.16536315e+01
94,99,90,nan
94,99,91,nan
94,99,92,5.80041893e+01
94,99,93,nan
94,99,94,nan
94,99,95,6.30350873e+01
94,99,96,5.84151332e+01
94,99,97,nan
94,99,98,nan
94,99,99,nan
95,0,0,nan
95,0,1,nan
95,0,2,5.81403480e+01
95,0,3,5.80973872e+01
95,0,4,5.55150390e+01
95,0,5,6.04953404e+01
95,0,6,5.83012953e+01
95,0,7,nan
95,0,8,nan
95,0,9,nan
95,0,10,6.04843818e+01
95,0,11,5.75670810e+01
95,0,12,5.84699517e+01
95,0,13,nan
95,0,14,nan
95,0,15,6.00512688e+01
95,0,16,6.05949293e+01
95,0,17,5.80990926e+01
95,0,18,6.40565684e+01
95,0,19,6.30448177e+01
95,0,20,5.80474110e+01
95,0,21,nan
95,0,22,nan
95,0,23,6.19798854e+01
95,0,24,5.92812983e+01
95,0,25,nan
95,0,26,nan
95,0,27,6.05178554e+01
95,0,28,5.75379363e+01
95,0,29,nan
95,0,30,nan
95,0,31,nan
95,0,32,5.91194897e+01
95,0,33,5.52178079e+01
95,0,34,nan
95,0,35,nan
95,0,36,5.97229766e+01
95,0,37,6.03470082e+01
95,0,38,6.39988368e+01
95,0,39,6.31686616e+01
95,0,40,nan
95,0,41,nan
95,0,42,5.90558844e+01
95,0,43,5.93876764e+01
95,0,44,5.54666111e+01
95,0,45,nan
95,0,46,nan
95,0,47,5.90816320e+01
95,0,48,nan
95,0,49,5.77758768e+01
95,0,50,nan
95,0,51,nan
95,0,52,5.71901995e+01
95,0,53,6.02063918e+01
95,0,54,6.15595000e+01
95,0,55,nan
95,0,56,nan
95,0,57,6.17616139e+01
95,0,58,5.86207287e+01
95,0,59,nan
95,0,60,nan
95,0,61,6.23249861e+01
