x,y,z,Fy
36,92,69,6.15685004e+01
36,92,70,nan
36,92,71,nan
36,92,72,nan
36,92,73,nan
36,92,74,nan
36,92,75,5.85909955e+01
36,92,76,nan
36,92,77,nan
36,92,78,nan
36,92,79,nan
36,92,80,nan
36,92,81,nan
36,92,82,nan
36,92,83,5.99622565e+01
36,92,84,6.26237708e+01
36,92,85,nan
36,92,86,nan
36,92,87,nan
36,92,88,nan
36,92,89,nan
36,92,90,nan
36,92,91,nan
36,92,92,nan
36,92,93,6.30488386e+01
36,92,94,6.24062982e+01
36,92,95,6.21140999e+01
36,92,96,5.68074186e+01
36,92,97,5.88790546e+01
36,92,98,nan
36,92,99,nan
36,93,0,nan
36,93,1,nan
36,93,2,5.87963605e+01
36,93,3,5.99042503e+01
36,93,4,5.83909796e+01
36,93,5,nan
36,93,6,nan
36,93,7,nan
36,93,8,nan
36,93,9,nan
36,93,10,nan
36,93,11,5.72421791e+01
36,93,12,5.89264851e+01
36,93,13,nan
36,93,14,6.39075693e+01
36,93,15,nan
36,93,16,nan
36,93,17,nan
36,93,18,nan
36,93,19,nan
36,93,20,5.85440540e+01
36,93,21,nan
36,93,22,5.87374961e+01
36,93,23,5.94801062e+01
36,93,24,nan
36,93,25,nan
36,93,26,6.06312360e+01
36,93,27,5.95577441e+01
36,93,28,5.81922088e+01
36,93,29,5.86270070e+01
36,93,30,5.99506543e+01
36,93,31,nan
36,93,32,nan
36,93,33,nan
36,93,34,6.13433926e+01
36,93,35,6.05658608e+01
36,93,36,6.12235944e+01
36,93,37,5.98225910e+01
36,93,38,6.03845177e+01
36,93,39,5.67997690e+01
36,93,40,5.66221769e+01
36,93,41,6.41857510e+01
36,93,42,5.95104832e+01
36,93,43,nan
36,93,44,nan
36,93,45,nan
36,93,46,nan
36,93,47,nan
36,93,48,nan
36,93,49,6.00227632e+01
36,93,50,6.13340794e+01
36,93,51,nan
36,93,52,nan
36,93,53,5.71082289e+01
36,93,54,5.94293230e+01
36,93,55,6.47685668e+01
36,93,56,nan
36,93,57,nan
36,93,58,nan
36,93,59,6.32267388e+01
36,93,60,nan
36,93,61,nan
36,93,62,nan
36,93,63,nan
36,93,64,6.06191452e+01
36,93,65,nan
36,93,66,nan
36,93,67,nan
36,93,68,nan
36,93,69,nan
36,93,70,nan
36,93,71,5.87300288e+01
36,93,72,nan
36,93,73,6.18642894e+01
36,93,74,nan
36,93,75,5.81279763e+01
36,93,76,5.75388599e+01
36,93,77,6.42966987e+01
36,93,78,nan
36,93,79,6.05864357e+01
36,93,80,nan
36,93,81,nan
36,93,82,nan
36,93,83,6.22095152e+01
36,93,84,6.39231912e+01
36,93,85,6.29035583e+01
36,93,86,5.97309877e+01
36,93,87,nan
36,93,88,nan
36,93,89,6.36118917e+01
36,93,90,nan
36,93,91,nan
36,93,92,nan
36,93,93,6.23236925e+01
36,93,94,nan
36,93,95,nan
36,93,96,5.73785078e+01
36,93,97,nan
36,93,98,5.84507187e+01
36,93,99,nan
36,94,0,nan
36,94,1,5.99896344e+01
36,94,2,6.30426425e+01
36,94,3,6.13963273e+01
36,94,4,nan
36,94,5,6.08799078e+01
36,94,6,6.25722242e+01
36,94,7,nan
36,94,8,nan
36,94,9,nan
36,94,10,nan
36,94,11,nan
36,94,12,5.82173202e+01
36,94,13,5.95218729e+01
36,94,14,5.90710293e+01
36,94,15,nan
36,94,16,5.62879444e+01
36,94,17,6.38748681e+01
36,94,18,nan
36,94,19,6.04025142e+01
36,94,20,5.38814460e+01
36,94,21,nan
36,94,22,nan
36,94,23,nan
36,94,24,nan
36,94,25,nan
36,94,26,5.95396920e+01
36,94,27,6.02100249e+01
36,94,28,nan
36,94,29,nan
36,94,30,5.75037455e+01
36,94,31,nan
36,94,32,nan
36,94,33,5.96802530e+01
36,94,34,5.97441980e+01
36,94,35,5.93651349e+01
36,94,36,5.76377424e+01
36,94,37,5.64717920e+01
36,94,38,nan
36,94,39,nan
36,94,40,5.77314403e+01
36,94,41,5.67930009e+01
36,94,42,6.00502423e+01
36,94,43,nan
36,94,44,6.07834203e+01
36,94,45,6.02115808e+01
36,94,46,6.07747845e+01
36,94,47,5.65427016e+01
36,94,48,nan
36,94,49,5.95341564e+01
36,94,50,6.22784884e+01
36,94,51,6.18450239e+01
36,94,52,nan
36,94,53,nan
36,94,54,nan
36,94,55,nan
36,94,56,5.97706876e+01
36,94,57,nan
36,94,58,nan
36,94,59,nan
36,94,60,nan
36,94,61,5.95579281e+01
36,94,62,6.02390010e+01
36,94,63,5.75767748e+01
36,94,64,nan
36,94,65,6.07116881e+01
36,94,66,nan
36,94,67,nan
36,94,68,nan
36,94,69,nan
36,94,70,nan
36,94,71,5.77760738e+01
36,94,72,5.80555881e+01
36,94,73,nan
36,94,74,6.13181034e+01
36,94,75,nan
36,94,76,6.24661079e+01
36,94,77,6.26339652e+01
36,94,78,6.21466370e+01
36,94,79,5.83945491e+01
36,94,80,6.06733575e+01
36,94,81,nan
36,94,82,5.99917058e+01
36,94,83,nan
36,94,84,nan
36,94,85,nan
36,94,86,nan
36,94,87,6.34589558e+01
36,94,88,5.83486171e+01
36,94,89,6.45892951e+01
36,94,90,nan
36,94,91,5.65263820e+01
36,94,92,5.98329277e+01
36,94,93,6.41143844e+01
36,94,94,nan
36,94,95,nan
36,94,96,5.61523301e+01
36,94,97,5.69978559e+01
36,94,98,5.65923136e+01
36,94,99,5.64669280e+01
36,95,0,5.93636122e+01
36,95,1,6.01909553e+01
36,95,2,nan
36,95,3,6.37863850e+01
36,95,4,6.21066506e+01
36,95,5,6.25582852e+01
36,95,6,6.26366946e+01
36,95,7,5.95018138e+01
36,95,8,5.90155616e+01
36,95,9,6.03194920e+01
36,95,10,6.19722309e+01
36,95,11,5.82794301e+01
36,95,12,6.21317287e+01
36,95,13,5.87659666e+01
36,95,14,nan
36,95,15,5.94608759e+01
36,95,16,5.77988282e+01
36,95,17,6.03743111e+01
36,95,18,6.44986239e+01
36,95,19,6.16557432e+01
36,95,20,6.05675757e+01
36,95,21,5.70356464e+01
36,95,22,nan
36,95,23,nan
36,95,24,nan
36,95,25,nan
36,95,26,nan
36,95,27,nan
36,95,28,nan
36,95,29,nan
36,95,30,nan
36,95,31,5.79860583e+01
36,95,32,5.73397239e+01
36,95,33,5.50743125e+01
36,95,34,nan
36,95,35,nan
36,95,36,nan
36,95,37,5.70380876e+01
36,95,38,6.02646872e+01
36,95,39,6.13460725e+01
36,95,40,6.10438401e+01
36,95,41,nan
36,95,42,5.68241626e+01
36,95,43,6.19896291e+01
36,95,44,6.04985945e+01
36,95,45,5.98545702e+01
36,95,46,5.84028308e+01
36,95,47,5.75240021e+01
36,95,48,5.94079534e+01
36,95,49,5.86063634e+01
36,95,50,nan
36,95,51,nan
36,95,52,nan
36,95,53,nan
36,95,54,6.27630794e+01
36,95,55,nan
36,95,56,nan
36,95,57,nan
36,95,58,5.77149929e+01
36,95,59,nan
36,95,60,6.34885528e+01
36,95,61,5.70858534e+01
36,95,62,6.05432180e+01
36,95,63,nan
36,95,64,6.25882094e+01
36,95,65,5.67482255e+01
36,95,66,5.89594128e+01
36,95,67,nan
36,95,68,5.78518286e+01
36,95,69,nan
36,95,70,nan
36,95,71,nan
36,95,72,nan
36,95,73,nan
36,95,74,nan
36,95,75,nan
36,95,76,nan
36,95,77,nan
36,95,78,6.04265188e+01
36,95,79,nan
36,95,80,nan
36,95,81,nan
36,95,82,5.73296351e+01
36,95,83,nan
36,95,84,nan
36,95,85,nan
36,95,86,nan
36,95,87,nan
36,95,88,6.25166570e+01
36,95,89,6.55349459e+01
36,95,90,6.43153000e+01
36,95,91,6.00930375e+01
36,95,92,5.72266397e+01
36,95,93,nan
36,95,94,nan
36,95,95,6.16972083e+01
36,95,96,5.80420735e+01
36,95,97,nan
36,95,98,nan
36,95,99,6.45635393e+01
36,96,0,5.89662383e+01
36,96,1,5.96807201e+01
36,96,2,6.40283692e+01
36,96,3,6.30897783e+01
36,96,4,6.41058257e+01
36,96,5,5.74866441e+01
36,96,6,nan
36,96,7,5.81485981e+01
36,96,8,5.94759490e+01
36,96,9,5.97344757e+01
36,96,10,6.00063947e+01
36,96,11,6.02526923e+01
36,96,12,nan
36,96,13,6.09031149e+01
36,96,14,5.90859491e+01
36,96,15,5.59129386e+01
36,96,16,5.98459623e+01
36,96,17,nan
36,96,18,5.88035633e+01
36,96,19,nan
36,96,20,6.42335736e+01
36,96,21,5.81999851e+01
36,96,22,6.05448525e+01
36,96,23,nan
36,96,24,nan
36,96,25,nan
36,96,26,nan
36,96,27,nan
36,96,28,nan
36,96,29,nan
36,96,30,nan
36,96,31,5.98711998e+01
36,96,32,5.88524994e+01
36,96,33,nan
36,96,34,nan
36,96,35,nan
36,96,36,nan
36,96,37,5.91362190e+01
36,96,38,5.88180171e+01
36,96,39,5.94924902e+01
36,96,40,5.86968848e+01
36,96,41,5.94611587e+01
36,96,42,5.79724981e+01
36,96,43,5.79607933e+01
36,96,44,6.02281204e+01
36,96,45,5.44342013e+01
36,96,46,nan
36,96,47,nan
36,96,48,6.06673079e+01
36,96,49,5.94994371e+01
36,96,50,nan
36,96,51,5.73952352e+01
36,96,52,6.12660124e+01
36,96,53,5.86753152e+01
36,96,54,6.45334311e+01
36,96,55,nan
36,96,56,5.89868390e+01
36,96,57,6.01635954e+01
36,96,58,6.01245765e+01
36,96,59,5.66144123e+01
36,96,60,5.90881992e+01
36,96,61,6.42589917e+01
36,96,62,nan
36,96,63,6.00217459e+01
36,96,64,nan
36,96,65,nan
36,96,66,6.39870058e+01
36,96,67,6.02860905e+01
36,96,68,nan
36,96,69,nan
36,96,70,6.45822895e+01
36,96,71,nan
36,96,72,nan
36,96,73,5.75582429e+01
36,96,74,nan
36,96,75,5.63791474e+01
36,96,76,nan
36,96,77,nan
36,96,78,nan
36,96,79,nan
36,96,80,nan
36,96,81,nan
36,96,82,nan
36,96,83,5.54577619e+01
36,96,84,nan
36,96,85,5.76444575e+01
36,96,86,5.89390962e+01
36,96,87,nan
36,96,88,6.44630577e+01
36,96,89,5.93043535e+01
36,96,90,5.84347817e+01
36,96,91,5.58846189e+01
36,96,92,6.07534174e+01
36,96,93,nan
36,96,94,6.19403763e+01
36,96,95,5.97022503e+01
36,96,96,6.18567778e+01
36,96,97,5.93243633e+01
36,96,98,5.93599401e+01
36,96,99,5.97368371e+01
36,97,0,5.87407864e+01
36,97,1,5.80315837e+01
36,97,2,nan
36,97,3,6.02372396e+01
36,97,4,6.38693533e+01
36,97,5,nan
36,97,6,nan
36,97,7,nan
36,97,8,5.79076787e+01
36,97,9,nan
36,97,10,nan
36,97,11,nan
36,97,12,nan
36,97,13,nan
36,97,14,nan
36,97,15,nan
36,97,16,nan
36,97,17,5.92593205e+01
36,97,18,nan
36,97,19,nan
36,97,20,6.31489581e+01
36,97,21,5.83962193e+01
36,97,22,5.84676660e+01
36,97,23,6.06201366e+01
36,97,24,6.13143343e+01
36,97,25,5.87331221e+01
36,97,26,6.06002066e+01
36,97,27,6.11304201e+01
36,97,28,nan
36,97,29,6.24488825e+01
36,97,30,nan
36,97,31,5.85827308e+01
36,97,32,5.97274287e+01
36,97,33,6.13488366e+01
36,97,34,nan
36,97,35,nan
36,97,36,nan
36,97,37,6.23525659e+01
36,97,38,5.31771297e+01
36,97,39,5.19879175e+01
36,97,40,5.54939040e+01
36,97,41,nan
36,97,42,nan
36,97,43,nan
36,97,44,nan
36,97,45,nan
36,97,46,nan
36,97,47,nan
36,97,48,5.64289751e+01
36,97,49,5.90011310e+01
36,97,50,6.06536662e+01
36,97,51,6.04611945e+01
36,97,52,5.96578996e+01
36,97,53,5.81808905e+01
36,97,54,nan
36,97,55,5.92989770e+01
36,97,56,5.96357456e+01
36,97,57,5.82763707e+01
36,97,58,6.12579207e+01
36,97,59,5.89129907e+01
36,97,60,nan
36,97,61,5.72073612e+01
36,97,62,nan
36,97,63,6.52441539e+01
36,97,64,nan
36,97,65,nan
36,97,66,nan
36,97,67,5.99643911e+01
36,97,68,5.91833865e+01
36,97,69,nan
36,97,70,5.98636554e+01
36,97,71,5.78628259e+01
36,97,72,5.63700269e+01
36,97,73,5.81114351e+01
36,97,74,nan
36,97,75,nan
36,97,76,6.25101464e+01
36,97,77,nan
36,97,78,nan
36,97,79,nan
36,97,80,nan
36,97,81,nan
36,97,82,nan
36,97,83,nan
36,97,84,5.81896606e+01
36,97,85,5.75487156e+01
36,97,86,5.66894310e+01
36,97,87,5.90936242e+01
36,97,88,nan
36,97,89,nan
36,97,90,nan
36,97,91,5.94922919e+01
36,97,92,nan
36,97,93,nan
36,97,94,nan
36,97,95,6.07470996e+01
36,97,96,6.15878895e+01
36,97,97,6.19244436e+01
36,97,98,5.89476686e+01
36,97,99,nan
36,98,0,5.81988943e+01
36,98,1,nan
36,98,2,nan
36,98,3,nan
36,98,4,nan
36,98,5,nan
36,98,6,nan
36,98,7,nan
36,98,8,nan
36,98,9,nan
36,98,10,nan
36,98,11,nan
36,98,12,nan
36,98,13,nan
36,98,14,5.85134378e+01
36,98,15,5.78990063e+01
36,98,16,nan
36,98,17,nan
36,98,18,6.08579370e+01
36,98,19,nan
36,98,20,6.15275618e+01
36,98,21,nan
36,98,22,nan
36,98,23,5.87925068e+01
36,98,24,6.07263161e+01
36,98,25,5.95848184e+01
36,98,26,nan
36,98,27,nan
36,98,28,6.24731457e+01
36,98,29,6.46301063e+01
36,98,30,6.14409944e+01
36,98,31,nan
36,98,32,nan
36,98,33,nan
36,98,34,5.74188176e+01
36,98,35,nan
36,98,36,nan
36,98,37,nan
36,98,38,nan
36,98,39,nan
36,98,40,nan
36,98,41,nan
36,98,42,nan
36,98,43,5.93762529e+01
36,98,44,nan
36,98,45,nan
36,98,46,nan
36,98,47,6.01024396e+01
36,98,48,5.79130058e+01
36,98,49,5.85784135e+01
36,98,50,5.92646485e+01
36,98,51,5.62869851e+01
36,98,52,5.95427598e+01
36,98,53,6.23393195e+01
36,98,54,nan
36,98,55,6.22474911e+01
36,98,56,nan
36,98,57,5.70631791e+01
36,98,58,5.93883915e+01
36,98,59,5.95306387e+01
36,98,60,5.79398475e+01
36,98,61,nan
36,98,62,5.85135506e+01
36,98,63,5.84517604e+01
36,98,64,nan
36,98,65,nan
36,98,66,nan
36,98,67,5.93207489e+01
36,98,68,5.88442439e+01
36,98,69,5.89983756e+01
36,98,70,nan
36,98,71,5.94681943e+01
36,98,72,6.01959121e+01
36,98,73,5.62977880e+01
36,98,74,6.12360438e+01
36,98,75,nan
36,98,76,nan
36,98,77,nan
36,98,78,nan
36,98,79,nan
36,98,80,5.74300007e+01
36,98,81,6.16656454e+01
36,98,82,5.95938145e+01
36,98,83,6.00686663e+01
36,98,84,6.19196254e+01
36,98,85,5.75925993e+01
36,98,86,5.87353624e+01
36,98,87,5.97440551e+01
36,98,88,nan
36,98,89,nan
36,98,90,5.85063194e+01
36,98,91,6.13092027e+01
36,98,92,nan
36,98,93,6.12082544e+01
36,98,94,nan
36,98,95,nan
36,98,96,6.23890779e+01
36,98,97,nan
36,98,98,nan
36,98,99,6.37441271e+01
36,99,0,6.01377837e+01
36,99,1,5.58917842e+01
36,99,2,nan
36,99,3,nan
36,99,4,nan
36,99,5,5.80418742e+01
36,99,6,5.84573255e+01
36,99,7,nan
36,99,8,nan
36,99,9,6.05212821e+01
36,99,10,nan
36,99,11,nan
36,99,12,nan
36,99,13,5.98164766e+01
36,99,14,6.22320311e+01
36,99,15,6.12273544e+01
36,99,16,nan
36,99,17,nan
36,99,18,nan
36,99,19,nan
36,99,20,nan
36,99,21,nan
36,99,22,nan
36,99,23,nan
36,99,24,nan
36,99,25,nan
36,99,26,nan
36,99,27,nan
36,99,28,6.05448394e+01
36,99,29,nan
36,99,30,5.67659806e+01
36,99,31,nan
36,99,32,nan
36,99,33,nan
36,99,34,nan
36,99,35,5.61626821e+01
36,99,36,6.12527321e+01
36,99,37,nan
36,99,38,nan
36,99,39,nan
36,99,40,nan
36,99,41,6.13094371e+01
36,99,42,5.73888070e+01
36,99,43,nan
36,99,44,6.06571418e+01
36,99,45,5.94884548e+01
36,99,46,5.89988369e+01
36,99,47,5.84785820e+01
36,99,48,5.71833757e+01
36,99,49,5.55824955e+01
36,99,50,nan
36,99,51,nan
36,99,52,5.72065124e+01
36,99,53,6.02607815e+01
36,99,54,6.43785311e+01
36,99,55,6.29974271e+01
36,99,56,6.44739637e+01
36,99,57,nan
36,99,58,6.31067867e+01
36,99,59,nan
36,99,60,nan
36,99,61,nan
36,99,62,nan
36,99,63,nan
36,99,64,nan
36,99,65,5.99618416e+01
36,99,66,6.09365857e+01
36,99,67,nan
36,99,68,nan
36,99,69,nan
36,99,70,5.53927167e+01
36,99,71,5.95580985e+01
36,99,72,6.20595971e+01
36,99,73,5.71814129e+01
36,99,74,5.93796302e+01
36,99,75,nan
36,99,76,nan
36,99,77,nan
36,99,78,5.92344482e+01
36,99,79,5.84509114e+01
36,99,80,6.07028979e+01
36,99,81,nan
36,99,82,5.86314063e+01
36,99,83,5.90546937e+01
36,99,84,6.08022110e+01
36,99,85,5.55670618e+01
36,99,86,6.10859458e+01
36,99,87,5.55733456e+01
36,99,88,nan
36,99,89,6.01198568e+01
36,99,90,nan
36,99,91,5.97596351e+01
36,99,92,5.97344507e+01
36,99,93,6.06772344e+01
36,99,94,6.16695072e+01
36,99,95,nan
36,99,96,nan
36,99,97,nan
36,99,98,5.98422452e+01
36,99,99,6.30183390e+01
37,0,0,nan
37,0,1,5.86862552e+01
37,0,2,6.44507501e+01
37,0,3,6.15151789e+01
37,0,4,6.25005764e+01
37,0,5,5.74495899e+01
37,0,6,5.80542580e+01
37,0,7,nan
37,0,8,nan
37,0,9,nan
37,0,10,5.99126967e+01
37,0,11,5.83171465e+01
37,0,12,5.91685316e+01
37,0,13,5.96800584e+01
37,0,14,6.03343389e+01
37,0,15,5.66125242e+01
37,0,16,nan
37,0,17,nan
37,0,18,nan
37,0,19,nan
37,0,20,6.48838042e+01
37,0,21,6.26544272e+01
37,0,22,6.32791882e+01
37,0,23,nan
37,0,24,nan
37,0,25,nan
37,0,26,nan
37,0,27,nan
37,0,28,nan
37,0,29,nan
37,0,30,6.30212981e+01
37,0,31,6.19834050e+01
37,0,32,nan
37,0,33,5.61336547e+01
37,0,34,5.95187420e+01
37,0,35,5.94053943e+01
37,0,36,6.12309919e+01
37,0,37,nan
37,0,38,6.00749498e+01
37,0,39,5.86172892e+01
37,0,40,5.98293070e+01
37,0,41,5.84548915e+01
37,0,42,5.86658668e+01
37,0,43,5.41669941e+01
37,0,44,5.81970221e+01
37,0,45,5.62377582e+01
37,0,46,nan
37,0,47,6.02160169e+01
37,0,48,nan
37,0,49,nan
37,0,50,nan
37,0,51,nan
37,0,52,5.92292854e+01
37,0,53,nan
37,0,54,6.08082974e+01
37,0,55,5.76291019e+01
37,0,56,nan
37,0,57,nan
37,0,58,6.32968036e+01
37,0,59,6.18501392e+01
37,0,60,nan
37,0,61,nan
37,0,62,6.44230236e+01
37,0,63,5.68931650e+01
37,0,64,5.97090697e+01
37,0,65,6.02369206e+01
37,0,66,5.48092113e+01
37,0,67,nan
37,0,68,nan
37,0,69,nan
37,0,70,6.11790275e+01
37,0,71,6.03832156e+01
37,0,72,5.95749032e+01
37,0,73,6.37635601e+01
37,0,74,nan
37,0,75,5.64197677e+01
37,0,76,nan
37,0,77,nan
37,0,78,5.97462449e+01
37,0,79,5.89736004e+01
37,0,80,nan
37,0,81,nan
37,0,82,nan
37,0,83,nan
37,0,84,nan
37,0,85,nan
37,0,86,6.22470575e+01
37,0,87,5.56940431e+01
37,0,88,nan
37,0,89,nan
37,0,90,nan
37,0,91,nan
37,0,92,5.91024689e+01
37,0,93,nan
37,0,94,5.80408104e+01
37,0,95,nan
37,0,96,nan
37,0,97,6.16393766e+01
37,0,98,5.95940501e+01
37,0,99,nan
37,1,0,5.78335816e+01
37,1,1,5.60376868e+01
37,1,2,6.07713903e+01
37,1,3,5.99844887e+01
37,1,4,5.76826776e+01
37,1,5,5.95534489e+01
37,1,6,6.21214488e+01
37,1,7,6.05230451e+01
37,1,8,nan
37,1,9,nan
37,1,10,nan
37,1,11,6.17163128e+01
37,1,12,6.05717849e+01
37,1,13,6.05943546e+01
37,1,14,5.50910080e+01
37,1,15,5.74436853e+01
37,1,16,6.25107279e+01
37,1,17,nan
37,1,18,6.06989328e+01
37,1,19,6.00566498e+01
37,1,20,nan
37,1,21,nan
37,1,22,nan
37,1,23,nan
37,1,24,nan
37,1,25,6.01966534e+01
37,1,26,nan
37,1,27,nan
37,1,28,6.18026624e+01
37,1,29,nan
37,1,30,nan
37,1,31,5.79771793e+01
37,1,32,5.61569412e+01
37,1,33,5.65834829e+01
37,1,34,6.05712377e+01
37,1,35,6.00502225e+01
37,1,36,5.62399947e+01
37,1,37,5.74642395e+01
37,1,38,5.67810693e+01
37,1,39,5.83678521e+01
37,1,40,6.24708322e+01
37,1,41,5.89067112e+01
37,1,42,nan
37,1,43,nan
37,1,44,5.70522821e+01
37,1,45,5.68173488e+01
37,1,46,nan
37,1,47,nan
37,1,48,nan
37,1,49,6.34526747e+01
37,1,50,nan
37,1,51,nan
37,1,52,nan
37,1,53,nan
37,1,54,nan
37,1,55,nan
37,1,56,6.04990250e+01
37,1,57,5.70023699e+01
37,1,58,6.14159445e+01
37,1,59,5.88332959e+01
37,1,60,5.84478050e+01
37,1,61,5.69005222e+01
37,1,62,5.87179257e+01
37,1,63,5.74713949e+01
37,1,64,nan
37,1,65,nan
37,1,66,nan
37,1,67,nan
37,1,68,5.71858241e+01
37,1,69,6.44343953e+01
37,1,70,6.54286618e+01
37,1,71,6.14323359e+01
37,1,72,5.82275714e+01
37,1,73,nan
37,1,74,6.19738374e+01
37,1,75,5.35551933e+01
37,1,76,5.84047059e+01
37,1,77,5.68577404e+01
37,1,78,nan
37,1,79,5.65043745e+01
37,1,80,5.86729001e+01
37,1,81,nan
37,1,82,6.14965984e+01
37,1,83,nan
37,1,84,nan
37,1,85,nan
37,1,86,nan
37,1,87,nan
37,1,88,5.72595515e+01
37,1,89,nan
37,1,90,nan
37,1,91,nan
37,1,92,nan
37,1,93,nan
37,1,94,nan
37,1,95,5.63729408e+01
37,1,96,nan
37,1,97,5.97493970e+01
37,1,98,5.88608746e+01
37,1,99,nan
37,2,0,6.22381403e+01
37,2,1,6.00066621e+01
37,2,2,nan
37,2,3,nan
37,2,4,nan
37,2,5,5.76369511e+01
37,2,6,5.49788993e+01
37,2,7,nan
37,2,8,6.11593020e+01
37,2,9,nan
37,2,10,5.74784772e+01
37,2,11,5.63710180e+01
37,2,12,5.81841061e+01
37,2,13,nan
37,2,14,6.08194877e+01
37,2,15,6.14465564e+01
37,2,16,6.35143369e+01
37,2,17,6.05491059e+01
37,2,18,5.93265617e+01
37,2,19,6.13373129e+01
37,2,20,nan
37,2,21,nan
37,2,22,nan
37,2,23,nan
37,2,24,6.03815087e+01
37,2,25,nan
37,2,26,6.45086981e+01
37,2,27,6.39530260e+01
37,2,28,6.12055818e+01
37,2,29,nan
37,2,30,nan
37,2,31,nan
37,2,32,6.12451781e+01
37,2,33,6.42646280e+01
37,2,34,5.74295134e+01
37,2,35,5.95389331e+01
37,2,36,nan
37,2,37,nan
37,2,38,nan
37,2,39,5.91877639e+01
37,2,40,5.89916454e+01
37,2,41,6.08617705e+01
37,2,42,5.82733482e+01
37,2,43,nan
37,2,44,5.59526588e+01
37,2,45,nan
37,2,46,nan
37,2,47,nan
37,2,48,6.33807985e+01
37,2,49,6.05781241e+01
37,2,50,6.07079264e+01
37,2,51,5.69721748e+01
37,2,52,5.75291778e+01
37,2,53,nan
37,2,54,6.26675509e+01
37,2,55,nan
37,2,56,5.66832886e+01
37,2,57,6.06422923e+01
37,2,58,nan
37,2,59,nan
37,2,60,5.65433805e+01
37,2,61,5.89444911e+01
37,2,62,nan
37,2,63,5.78555438e+01
37,2,64,nan
37,2,65,nan
37,2,66,nan
37,2,67,nan
37,2,68,5.84776096e+01
37,2,69,6.12122804e+01
37,2,70,6.09364644e+01
37,2,71,6.44140016e+01
37,2,72,nan
37,2,73,6.20595772e+01
37,2,74,nan
37,2,75,6.05205531e+01
37,2,76,6.41664926e+01
37,2,77,nan
37,2,78,nan
37,2,79,nan
37,2,80,nan
37,2,81,5.89332306e+01
37,2,82,nan
37,2,83,6.45015593e+01
37,2,84,nan
37,2,85,nan
37,2,86,nan
37,2,87,5.63184883e+01
37,2,88,5.95859453e+01
37,2,89,5.79535354e+01
37,2,90,5.81277109e+01
37,2,91,nan
37,2,92,6.19088450e+01
37,2,93,nan
37,2,94,5.72804573e+01
37,2,95,5.84934953e+01
37,2,96,5.96759751e+01
37,2,97,6.24780835e+01
37,2,98,5.71290478e+01
37,2,99,5.94969636e+01
37,3,0,5.48609671e+01
37,3,1,nan
37,3,2,nan
37,3,3,nan
37,3,4,5.54569993e+01
37,3,5,nan
37,3,6,nan
37,3,7,6.33635742e+01
37,3,8,6.31182702e+01
37,3,9,6.23202656e+01
37,3,10,nan
37,3,11,nan
37,3,12,nan
37,3,13,nan
37,3,14,nan
37,3,15,5.57736873e+01
37,3,16,nan
37,3,17,5.63528326e+01
37,3,18,nan
37,3,19,nan
37,3,20,5.94561088e+01
37,3,21,nan
37,3,22,5.97461606e+01
37,3,23,5.96109865e+01
37,3,24,nan
37,3,25,nan
37,3,26,nan
37,3,27,5.83493936e+01
37,3,28,5.81984409e+01
37,3,29,6.26810570e+01
37,3,30,nan
37,3,31,5.88021503e+01
37,3,32,6.15210407e+01
37,3,33,6.52891198e+01
37,3,34,6.35526031e+01
37,3,35,nan
37,3,36,nan
37,3,37,nan
37,3,38,nan
37,3,39,nan
37,3,40,nan
37,3,41,nan
37,3,42,6.08512095e+01
37,3,43,nan
37,3,44,nan
37,3,45,nan
37,3,46,5.84168858e+01
37,3,47,nan
37,3,48,nan
37,3,49,nan
37,3,50,nan
37,3,51,5.87183735e+01
37,3,52,6.00226046e+01
37,3,53,nan
37,3,54,5.94873270e+01
37,3,55,nan
37,3,56,nan
37,3,57,nan
37,3,58,nan
37,3,59,nan
37,3,60,nan
37,3,61,nan
37,3,62,5.76535477e+01
37,3,63,5.93195521e+01
37,3,64,5.68634799e+01
37,3,65,nan
37,3,66,5.50921158e+01
37,3,67,6.01235264e+01
37,3,68,6.23597444e+01
37,3,69,nan
37,3,70,nan
37,3,71,nan
37,3,72,nan
37,3,73,nan
37,3,74,nan
37,3,75,nan
37,3,76,6.42594846e+01
37,3,77,5.98978550e+01
37,3,78,nan
37,3,79,nan
37,3,80,nan
37,3,81,5.69464978e+01
37,3,82,nan
37,3,83,5.69335100e+01
37,3,84,6.19913251e+01
37,3,85,nan
37,3,86,nan
37,3,87,5.70240358e+01
37,3,88,5.90625501e+01
37,3,89,5.84959625e+01
37,3,90,5.63253446e+01
37,3,91,6.43557128e+01
37,3,92,6.14650923e+01
37,3,93,6.23231979e+01
37,3,94,5.99891812e+01
37,3,95,5.72550246e+01
37,3,96,5.97900659e+01
37,3,97,6.10870368e+01
37,3,98,5.91456138e+01
37,3,99,5.86330332e+01
37,4,0,nan
37,4,1,nan
37,4,2,nan
37,4,3,5.90502605e+01
37,4,4,nan
37,4,5,nan
37,4,6,nan
37,4,7,nan
37,4,8,6.04057537e+01
37,4,9,nan
37,4,10,nan
37,4,11,nan
37,4,12,6.15168140e+01
37,4,13,6.04621242e+01
37,4,14,nan
37,4,15,nan
37,4,16,nan
37,4,17,6.13455875e+01
37,4,18,nan
37,4,19,nan
37,4,20,nan
37,4,21,5.79938927e+01
37,4,22,5.91122890e+01
37,4,23,5.97558610e+01
37,4,24,nan
37,4,25,6.13686847e+01
37,4,26,nan
37,4,27,nan
